id,especie,ultima_modificacion,altura,circ_tronco_cm,diametro_tronco,long,lat,seccion,nombre_seccion,area_seccion,inclinacion_peligrosa,circ_tronco_cm_cat
13444,Morera,02/02/2011 10:09,Alto (> 8 mts),100.0,Grande,-68.8523214611,-32.8648164836,6,Residencial Norte,2694682.37982,0,muy alto
41219,Fresno europeo,15/04/2011 13:57,Alto (> 8 mts),150.0,Grande,-68.8391550822,-32.8820085835,1,Parque Central,1655357.93265,0,muy alto
41432,Morera,07/04/2011 14:04,Alto (> 8 mts),137.0,Grande,-68.8419589123,-32.8817594882,1,Parque Central,1655357.93265,0,muy alto
564,Perenne,09/03/2012 07:40,Muy bajo (1 - 2 mts),80.0,Grande,-68.8190893112,-32.868684504,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
9396,Fresno europeo,09/02/2011 09:30,Bajo (2 - 4 mts),10.0,Chico,-68.858263312,-32.8665980731,6,Residencial Norte,2694682.37982,0,bajo
38746,Pltano,01/11/2010 12:36,Alto (> 8 mts),290.0,Grande,-68.8496134899,-32.8704767617,6,Residencial Norte,2694682.37982,0,muy alto
15020,Jacarand,19/12/2011 10:22,Bajo (2 - 4 mts),28.0,Mediano,-68.880798986,-32.8724191951,8,Aeroparque,2203364.73622,0,bajo
27100,Fresno europeo,27/10/2011 09:19,Alto (> 8 mts),115.0,Grande,-68.8370472782,-32.8891507727,3,Parque O'Higgins,1531146.02653,0,muy alto
36875,Prunas,07/04/2011 16:42,Medio (4 - 8 mts),42.0,Mediano,-68.8585229999,-32.8796401601,7,Residencial Parque,1786336.08966,0,medio
28369,Morera,15/03/2011 12:36,Alto (> 8 mts),208.0,Grande,-68.8486633997,-32.888838211,5,Residencial Sur,2423808.92355,0,muy alto
41568,Fresno europeo,06/05/2011 13:19,Alto (> 8 mts),160.0,Grande,-68.8415427342,-32.8788992733,1,Parque Central,1655357.93265,0,muy alto
33674,Morera,13/05/2011 10:47,Alto (> 8 mts),196.0,Grande,-68.8556750355,-32.8875271761,5,Residencial Sur,2423808.92355,0,muy alto
34117,Morera,09/03/2011 13:47,Alto (> 8 mts),160.0,Grande,-68.8554359493,-32.8730786444,6,Residencial Norte,2694682.37982,0,muy alto
3339,Pltano,05/10/2011 11:12,Alto (> 8 mts),180.0,Grande,-68.8295713277,-32.8794218738,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
8592,Tilo,11/02/2011 08:46,Medio (4 - 8 mts),53.0,Mediano,-68.8373813549,-32.899324195,2,Barrio Civico,2366816.36021,0,medio
13561,Morera,28/01/2011 09:53,Alto (> 8 mts),200.0,Grande,-68.8505678314,-32.8638316246,6,Residencial Norte,2694682.37982,0,muy alto
33956,Fresno americano,24/05/2011 11:06,Bajo (2 - 4 mts),26.0,Mediano,-68.8523720859,-32.8850072307,5,Residencial Sur,2423808.92355,0,bajo
8299,Fresno americano,02/03/2011 15:46,Medio (4 - 8 mts),38.0,Mediano,-68.8418489265,-32.8945286156,2,Barrio Civico,2366816.36021,0,medio
7561,Morera,16/06/2011 15:11,Bajo (2 - 4 mts),90.0,Grande,-68.8565397417,-32.8818664942,7,Residencial Parque,1786336.08966,1,alto
20581,Tipa,30/05/2011 11:12,Bajo (2 - 4 mts),90.0,Grande,-68.8628186468,-32.8977648073,5,Residencial Sur,2423808.92355,0,alto
30395,Morera,04/03/2011 09:52,Alto (> 8 mts),160.0,Grande,-68.8405480895,-32.8903596331,3,Parque O'Higgins,1531146.02653,0,muy alto
4839,Jacarand,27/07/2011 13:54,Alto (> 8 mts),83.0,Grande,-68.838864072,-32.8654080749,4,Cuarta Oeste,1173332.70145,0,alto
31351,Morera,01/03/2011 12:47,Alto (> 8 mts),144.0,Grande,-68.8494616796,-32.8658963862,6,Residencial Norte,2694682.37982,0,muy alto
14001,Paraiso,29/11/2011 17:41,Bajo (2 - 4 mts),100.0,Grande,-68.8781902444,-32.8651206437,8,Aeroparque,2203364.73622,0,muy alto
713,Paraiso sombrilla,17/12/2011 09:00,Muy bajo (1 - 2 mts),5.0,Chico,-68.8812711382,-32.8731713932,8,Aeroparque,2203364.73622,0,bajo
27639,Morera,01/11/2011 10:44,Alto (> 8 mts),118.0,Grande,-68.8368666096,-32.8940795417,2,Barrio Civico,2366816.36021,1,muy alto
37870,Morera,24/11/2010 10:10,Alto (> 8 mts),160.0,Grande,-68.8505662766,-32.8737191335,6,Residencial Norte,2694682.37982,0,muy alto
943,Liquidambar,13/01/2012 18:56,Bajo (2 - 4 mts),24.0,Mediano,-68.8498286794,-32.8725810788,6,Residencial Norte,2694682.37982,0,bajo
9733,Fresno europeo,19/01/2011 11:43,Medio (4 - 8 mts),90.0,Grande,-68.8475864541,-32.8628402063,4,Cuarta Oeste,1173332.70145,0,alto
30704,Olmo comun,03/02/2011 12:50,Medio (4 - 8 mts),115.0,Grande,-68.8555293033,-32.8677383013,6,Residencial Norte,2694682.37982,0,muy alto
25534,Morera,04/03/2011 13:52,Alto (> 8 mts),120.0,Grande,-68.8407087191,-32.9012661882,2,Barrio Civico,2366816.36021,1,muy alto
17429,Paraiso,09/08/2011 09:51,Alto (> 8 mts),230.0,Grande,-68.834931214,-32.8679356692,4,Cuarta Oeste,1173332.70145,0,muy alto
19940,Morera,08/08/2011 09:30,Alto (> 8 mts),185.0,Grande,-68.8329820926,-32.8636546899,4,Cuarta Oeste,1173332.70145,1,muy alto
12461,Morera,24/01/2011 14:07,Medio (4 - 8 mts),45.0,Mediano,-68.8489637924,-32.8668852783,6,Residencial Norte,2694682.37982,0,medio
26987,Fresno europeo,02/11/2011 17:22,Medio (4 - 8 mts),110.0,Grande,-68.8344483935,-32.8875289131,3,Parque O'Higgins,1531146.02653,0,muy alto
20692,Morera,31/05/2011 12:03,Alto (> 8 mts),87.0,Grande,-68.8614016839,-32.8980222112,5,Residencial Sur,2423808.92355,0,alto
25236,Fresno europeo,09/02/2011 09:08,Medio (4 - 8 mts),108.0,Grande,-68.8386494649,-32.8974833925,2,Barrio Civico,2366816.36021,0,muy alto
4159,Paraiso,21/07/2011 09:36,Alto (> 8 mts),140.0,Grande,-68.8452352203,-32.8726353597,6,Residencial Norte,2694682.37982,0,muy alto
39270,Morera,29/12/2010 10:19,Bajo (2 - 4 mts),45.0,Mediano,-68.8558245335,-32.8713693922,6,Residencial Norte,2694682.37982,0,medio
39398,Paraiso,12/11/2010 10:14,Medio (4 - 8 mts),140.0,Grande,-68.8561845966,-32.8693675596,6,Residencial Norte,2694682.37982,1,muy alto
44339,Pltano,18/10/2011 11:29,Alto (> 8 mts),190.0,Grande,-68.8353602884,-32.8829770228,3,Parque O'Higgins,1531146.02653,0,muy alto
30657,Fresno europeo,01/02/2011 12:19,Muy bajo (1 - 2 mts),7.0,Chico,-68.8538865221,-32.8670642312,6,Residencial Norte,2694682.37982,0,bajo
38831,Paraiso,14/12/2010 11:31,Alto (> 8 mts),160.0,Grande,-68.8494681237,-32.8711393322,6,Residencial Norte,2694682.37982,0,muy alto
15408,Tipa,17/11/2011 12:48,Medio (4 - 8 mts),107.0,Grande,-68.8591378376,-32.8721887857,6,Residencial Norte,2694682.37982,0,muy alto
34416,Morera,10/03/2011 09:25,Alto (> 8 mts),162.0,Grande,-68.8511661658,-32.8746695128,6,Residencial Norte,2694682.37982,0,muy alto
20874,Fresno europeo,26/05/2011 10:45,Bajo (2 - 4 mts),50.0,Mediano,-68.8606621687,-32.8955950286,5,Residencial Sur,2423808.92355,1,medio
37872,Olmo bola,24/11/2010 10:17,Medio (4 - 8 mts),60.0,Mediano,-68.8503876689,-32.8737523729,6,Residencial Norte,2694682.37982,0,alto
11266,Morera,12/01/2011 12:35,Alto (> 8 mts),120.0,Grande,-68.8470311735,-32.8999486284,2,Barrio Civico,2366816.36021,0,muy alto
27846,Fresno europeo,02/11/2011 09:57,Alto (> 8 mts),52.0,Mediano,-68.8354876101,-32.8951546244,2,Barrio Civico,2366816.36021,0,medio
31952,Morera,02/06/2011 13:34,Medio (4 - 8 mts),130.0,Grande,-68.8606463321,-32.8841371227,5,Residencial Sur,2423808.92355,0,muy alto
21929,Morera,06/06/2011 10:27,Alto (> 8 mts),100.0,Grande,-68.85772666,-32.8957001064,5,Residencial Sur,2423808.92355,0,muy alto
42485,Morera,30/09/2011 12:38,Alto (> 8 mts),185.0,Grande,-68.8308062749,-32.8759961709,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
11858,Paraiso,02/03/2011 10:47,Alto (> 8 mts),160.0,Grande,-68.8503210268,-32.865119496,6,Residencial Norte,2694682.37982,0,muy alto
35569,Morera,09/03/2011 10:07,Alto (> 8 mts),160.0,Grande,-68.8557226924,-32.8734579251,6,Residencial Norte,2694682.37982,1,muy alto
9502,Tilo,03/02/2011 13:25,Medio (4 - 8 mts),44.0,Mediano,-68.8534853673,-32.8639892941,6,Residencial Norte,2694682.37982,0,medio
37724,Fresno europeo,14/01/2012 10:15,Alto (> 8 mts),120.0,Grande,-68.8512273998,-32.8727898882,6,Residencial Norte,2694682.37982,1,muy alto
41173,Pltano,18/04/2011 13:53,Alto (> 8 mts),220.0,Grande,-68.8369348371,-32.8807779747,1,Parque Central,1655357.93265,0,muy alto
32447,Acacia visco,26/05/2011 14:18,Alto (> 8 mts),137.0,Grande,-68.8513371678,-32.8893710059,5,Residencial Sur,2423808.92355,0,muy alto
44395,Pltano,18/10/2011 11:30,Alto (> 8 mts),182.0,Grande,-68.8378132409,-32.8848613382,3,Parque O'Higgins,1531146.02653,0,muy alto
10742,Morera,05/04/2011 12:11,Bajo (2 - 4 mts),70.0,Grande,-68.8566060613,-32.8760285919,6,Residencial Norte,2694682.37982,0,alto
23552,Morera,01/02/2011 16:36,Alto (> 8 mts),122.0,Grande,-68.8505386931,-32.90313788,2,Barrio Civico,2366816.36021,1,muy alto
17950,Pltano,02/08/2011 13:44,Alto (> 8 mts),160.0,Grande,-68.8379193257,-32.8674399473,4,Cuarta Oeste,1173332.70145,0,muy alto
24179,Fresno europeo,24/01/2011 09:03,Medio (4 - 8 mts),58.0,Mediano,-68.8457954965,-32.902159287,2,Barrio Civico,2366816.36021,0,medio
16321,Morera,05/08/2011 14:54,Alto (> 8 mts),180.0,Grande,-68.842488952,-32.8658418494,4,Cuarta Oeste,1173332.70145,0,muy alto
23612,Morera,21/01/2011 09:10,Alto (> 8 mts),280.0,Grande,-68.8472226242,-32.8998142662,2,Barrio Civico,2366816.36021,1,muy alto
36632,Morera,14/06/2011 19:04,Medio (4 - 8 mts),100.0,Grande,-68.8581111871,-32.8816350504,7,Residencial Parque,1786336.08966,0,muy alto
43212,Morera,04/10/2011 09:54,Muy bajo (1 - 2 mts),3.0,Chico,-68.833778365,-32.8790584681,1,Parque Central,1655357.93265,0,bajo
36804,Pltano,07/04/2011 15:09,Alto (> 8 mts),290.0,Grande,-68.858933634,-32.8812784594,7,Residencial Parque,1786336.08966,0,muy alto
37027,Morera,04/04/2011 13:26,Alto (> 8 mts),120.0,Grande,-68.8577405348,-32.8766504293,7,Residencial Parque,1786336.08966,1,muy alto
9700,Paraiso sombrilla,24/01/2011 08:28,Bajo (2 - 4 mts),70.0,Grande,-68.8476671923,-32.8635289186,4,Cuarta Oeste,1173332.70145,0,alto
41697,Morera,27/04/2011 14:11,Medio (4 - 8 mts),49.0,Mediano,-68.838611305,-32.8776766012,1,Parque Central,1655357.93265,0,medio
30958,Fresno europeo,10/02/2011 13:43,Medio (4 - 8 mts),90.0,Grande,-68.855164514,-32.8639012854,6,Residencial Norte,2694682.37982,0,alto
10232,Paraiso,14/12/2010 10:42,Muy bajo (1 - 2 mts),15.0,Chico,-68.8503600256,-32.8712100988,6,Residencial Norte,2694682.37982,0,bajo
42379,Ailanthus,29/09/2011 11:48,Alto (> 8 mts),120.0,Grande,-68.8343306205,-32.8763295557,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
24158,Fresno americano,24/01/2011 11:31,Medio (4 - 8 mts),110.0,Grande,-68.8452898994,-32.9019245837,2,Barrio Civico,2366816.36021,1,muy alto
1566,Paraiso,21/11/2011 16:26,Medio (4 - 8 mts),120.0,Grande,-68.8732248718,-32.8778257626,7,Residencial Parque,1786336.08966,0,muy alto
14016,Paraiso,29/11/2011 17:12,Bajo (2 - 4 mts),80.0,Grande,-68.8786907973,-32.8655117266,8,Aeroparque,2203364.73622,0,alto
28314,Morera,10/03/2011 15:24,Alto (> 8 mts),142.0,Grande,-68.8497725553,-32.8921605026,5,Residencial Sur,2423808.92355,0,muy alto
14527,Conifera,05/12/2011 17:13,Muy bajo (1 - 2 mts),16.0,Chico,-68.879635309,-32.8681818215,8,Aeroparque,2203364.73622,0,bajo
2397,Fresno europeo,21/10/2011 13:51,Medio (4 - 8 mts),30.0,Mediano,-68.8309165703,-32.8902092592,3,Parque O'Higgins,1531146.02653,0,medio
35054,Morera,22/03/2011 12:58,Alto (> 8 mts),160.0,Grande,-68.8537088273,-32.8799065304,6,Residencial Norte,2694682.37982,1,muy alto
24127,Morera,25/01/2011 11:04,Alto (> 8 mts),126.0,Grande,-68.8458974325,-32.9017472502,2,Barrio Civico,2366816.36021,0,muy alto
15323,Acacia SP,16/11/2011 12:29,Medio (4 - 8 mts),85.0,Grande,-68.8603556596,-32.8708457445,7,Residencial Parque,1786336.08966,0,alto
5837,Paraiso,03/05/2011 11:22,Medio (4 - 8 mts),90.0,Grande,-68.8434741723,-32.8735632893,1,Parque Central,1655357.93265,0,alto
41307,Morera,20/04/2011 11:23,Alto (> 8 mts),180.0,Grande,-68.8411508714,-32.8823016595,1,Parque Central,1655357.93265,0,muy alto
33665,Morera,13/05/2011 11:33,Muy bajo (1 - 2 mts),2.0,Chico,-68.8565088061,-32.8873729966,5,Residencial Sur,2423808.92355,0,bajo
31454,Fresno europeo,13/07/2011 12:10,Alto (> 8 mts),180.0,Grande,-68.8496851467,-32.8843291666,1,Parque Central,1655357.93265,0,muy alto
46074,Morera,21/09/2011 07:42,Alto (> 8 mts),165.0,Grande,-68.8229678171,-32.8743481183,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
26745,Morera,11/01/2012 12:55,Alto (> 8 mts),185.0,Grande,-68.8340933871,-32.8950825398,3,Parque O'Higgins,1531146.02653,0,muy alto
43742,Morera,17/10/2011 16:24,Medio (4 - 8 mts),120.0,Grande,-68.8325663089,-32.8812775007,3,Parque O'Higgins,1531146.02653,0,muy alto
33561,Fresno europeo,30/05/2011 09:59,Medio (4 - 8 mts),32.0,Mediano,-68.8540056653,-32.8885188047,5,Residencial Sur,2423808.92355,0,medio
4476,Acer,28/07/2011 14:01,Medio (4 - 8 mts),40.0,Mediano,-68.8395031427,-32.86789087,4,Cuarta Oeste,1173332.70145,0,medio
8555,Fresno europeo,18/02/2011 10:29,Alto (> 8 mts),56.0,Mediano,-68.8399273839,-32.8970564101,2,Barrio Civico,2366816.36021,0,medio
43368,Morera,25/10/2011 17:39,Muy bajo (1 - 2 mts),8.0,Chico,-68.8337232454,-32.8803377671,1,Parque Central,1655357.93265,0,bajo
22290,Morera,09/06/2011 11:34,Alto (> 8 mts),150.0,Grande,-68.857444881,-32.8969960932,5,Residencial Sur,2423808.92355,0,muy alto
9654,Morera,25/01/2011 10:46,Alto (> 8 mts),140.0,Grande,-68.8491239367,-32.8638056694,6,Residencial Norte,2694682.37982,0,muy alto
46581,Morera,07/09/2011 08:39,Alto (> 8 mts),155.0,Grande,-68.8329498295,-32.8694613534,4,Cuarta Oeste,1173332.70145,0,muy alto
2307,Fresno europeo,04/11/2011 10:44,Bajo (2 - 4 mts),33.0,Mediano,-68.8395332111,-32.8929541624,2,Barrio Civico,2366816.36021,0,medio
31426,Pltano,14/07/2011 10:02,Alto (> 8 mts),245.0,Grande,-68.8497472655,-32.8852982369,1,Parque Central,1655357.93265,0,muy alto
3591,Prunas,01/09/2011 11:59,Medio (4 - 8 mts),45.0,Mediano,-68.8297370157,-32.8698173641,4,Cuarta Este Área Fundacional,1822015.85685,0,medio
5274,Morera,29/04/2011 10:31,Medio (4 - 8 mts),130.0,Grande,-68.8433736411,-32.8761693333,1,Parque Central,1655357.93265,0,muy alto
28380,Fresno americano,15/03/2011 11:52,Alto (> 8 mts),150.0,Grande,-68.8481828876,-32.8881512851,5,Residencial Sur,2423808.92355,0,muy alto
31694,Pltano,18/05/2011 12:33,Alto (> 8 mts),240.0,Grande,-68.8616434263,-32.8909797398,5,Residencial Sur,2423808.92355,0,muy alto
6517,Paraiso,06/05/2011 12:16,Alto (> 8 mts),100.0,Grande,-68.8512870127,-32.892469868,5,Residencial Sur,2423808.92355,0,muy alto
30055,Fresno americano,11/04/2011 14:58,Alto (> 8 mts),62.0,Grande,-68.8393796236,-32.8872138688,3,Parque O'Higgins,1531146.02653,0,alto
2119,Fresno europeo,19/10/2011 09:54,Bajo (2 - 4 mts),36.0,Mediano,-68.8302332979,-32.8885828526,3,Parque O'Higgins,1531146.02653,0,medio
1367,Aguaribay,15/12/2011 07:46,Bajo (2 - 4 mts),20.0,Chico,-68.8790217908,-32.8670511187,8,Aeroparque,2203364.73622,0,bajo
27220,Paraiso,26/10/2011 09:13,Medio (4 - 8 mts),53.0,Mediano,-68.8369860456,-32.8900818696,3,Parque O'Higgins,1531146.02653,0,medio
43363,Morera,25/10/2011 17:52,Alto (> 8 mts),120.0,Grande,-68.8335379618,-32.8799873934,1,Parque Central,1655357.93265,1,muy alto
21446,Fresno europeo,10/05/2011 10:08,Medio (4 - 8 mts),80.0,Grande,-68.8552103499,-32.8933603054,5,Residencial Sur,2423808.92355,0,alto
39102,Fresno europeo,23/12/2010 10:37,Medio (4 - 8 mts),80.0,Grande,-68.8539745475,-32.8711295254,6,Residencial Norte,2694682.37982,0,alto
23116,Fresno europeo,17/01/2011 16:16,Alto (> 8 mts),124.0,Grande,-68.8478466702,-32.9019695596,2,Barrio Civico,2366816.36021,0,muy alto
4498,Paraiso,02/08/2011 09:35,Medio (4 - 8 mts),100.0,Grande,-68.8396545494,-32.8681021374,4,Cuarta Oeste,1173332.70145,0,muy alto
45217,Morera,28/09/2011 10:05,Alto (> 8 mts),138.0,Grande,-68.8222685425,-32.8722775047,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
16880,Conifera,05/08/2011 11:07,Bajo (2 - 4 mts),20.0,Chico,-68.8384118639,-32.865625022,4,Cuarta Oeste,1173332.70145,0,bajo
44434,Pltano,18/10/2011 10:26,Alto (> 8 mts),170.0,Grande,-68.8372126151,-32.8835946721,3,Parque O'Higgins,1531146.02653,0,muy alto
46457,Morera,17/08/2011 13:36,Muy bajo (1 - 2 mts),8.0,Chico,-68.8319780023,-32.8683398482,4,Cuarta Oeste,1173332.70145,0,bajo
1717,Morera,23/11/2011 08:02,Medio (4 - 8 mts),25.0,Mediano,-68.8723677856,-32.8792138553,7,Residencial Parque,1786336.08966,0,bajo
1133,Morera,01/12/2011 08:08,Alto (> 8 mts),118.0,Grande,-68.8759176388,-32.8671213574,8,Aeroparque,2203364.73622,0,muy alto
17157,Tilo,06/07/2011 13:31,Medio (4 - 8 mts),25.0,Mediano,-68.8349918386,-32.8627199851,4,Cuarta Oeste,1173332.70145,0,bajo
4732,Jacarand,09/08/2011 12:22,Muy bajo (1 - 2 mts),12.0,Chico,-68.8340424332,-32.8664211882,4,Cuarta Oeste,1173332.70145,1,bajo
11116,Paraiso,30/03/2011 09:56,Alto (> 8 mts),127.0,Grande,-68.8519581978,-32.8816167937,1,Parque Central,1655357.93265,1,muy alto
7028,Fresno europeo,13/06/2011 11:07,Bajo (2 - 4 mts),18.0,Chico,-68.8546640277,-32.8972884292,5,Residencial Sur,2423808.92355,0,bajo
19203,Paraiso,06/07/2011 09:43,Alto (> 8 mts),115.0,Grande,-68.8390830282,-32.8728570256,4,Cuarta Oeste,1173332.70145,1,muy alto
4291,Morera,18/07/2011 09:43,Alto (> 8 mts),175.0,Grande,-68.8385093257,-32.871800785,4,Cuarta Oeste,1173332.70145,0,muy alto
11597,Paraiso,10/05/2010 10:52,Medio (4 - 8 mts),119.0,Grande,-68.8525476967,-32.8669815889,6,Residencial Norte,2694682.37982,0,muy alto
1229,Jacarand,29/11/2011 09:22,Medio (4 - 8 mts),90.0,Grande,-68.8765428691,-32.8659178681,8,Aeroparque,2203364.73622,0,alto
34284,Fresno europeo,04/03/2011 12:40,Medio (4 - 8 mts),90.0,Grande,-68.8519887452,-32.8738895317,6,Residencial Norte,2694682.37982,0,alto
26075,Fresno americano,04/11/2011 17:34,Bajo (2 - 4 mts),120.0,Grande,-68.8335996529,-32.8861117753,3,Parque O'Higgins,1531146.02653,0,muy alto
36964,Paraiso,07/04/2011 17:25,Alto (> 8 mts),185.0,Grande,-68.8573868794,-32.878093097,7,Residencial Parque,1786336.08966,0,muy alto
28348,Morera,11/03/2011 09:31,Alto (> 8 mts),160.0,Grande,-68.8468956929,-32.8883017412,2,Barrio Civico,2366816.36021,0,muy alto
278,Morera,07/03/2012 08:51,Alto (> 8 mts),160.0,Grande,-68.8214852233,-32.8676646961,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
17696,Morera,14/07/2011 13:07,Alto (> 8 mts),245.0,Grande,-68.8421605827,-32.8702661415,4,Cuarta Oeste,1173332.70145,0,muy alto
26752,Pltano,11/01/2012 10:03,Alto (> 8 mts),180.0,Grande,-68.8346732627,-32.8952869086,3,Parque O'Higgins,1531146.02653,1,muy alto
21119,Morera,21/06/2011 10:00,Alto (> 8 mts),180.0,Grande,-68.8630284862,-32.8992732953,5,Residencial Sur,2423808.92355,0,muy alto
15110,Paraiso,18/11/2011 09:09,Bajo (2 - 4 mts),33.0,Mediano,-68.8590279275,-32.8687049296,6,Residencial Norte,2694682.37982,1,medio
26163,Morera,14/11/2011 17:43,Alto (> 8 mts),140.0,Grande,-68.8292620809,-32.8868181698,3,Parque O'Higgins,1531146.02653,1,muy alto
43395,Fresno americano,27/10/2011 16:13,Medio (4 - 8 mts),120.0,Grande,-68.8323050384,-32.8812080467,3,Parque O'Higgins,1531146.02653,0,muy alto
316,Morera,05/03/2012 12:42,Medio (4 - 8 mts),65.0,Grande,-68.8216023808,-32.86713706,4,Cuarta Este Área Fundacional,1822015.85685,0,alto
22350,Morera,17/06/2011 10:18,Alto (> 8 mts),160.0,Grande,-68.8586094937,-32.8993282487,5,Residencial Sur,2423808.92355,1,muy alto
36445,Ailanthus,18/03/2011 12:13,Alto (> 8 mts),150.0,Grande,-68.8520009955,-32.8800857138,6,Residencial Norte,2694682.37982,0,muy alto
25794,Fresno europeo,02/02/2011 10:15,Medio (4 - 8 mts),78.0,Grande,-68.8400119497,-32.9042086074,2,Barrio Civico,2366816.36021,0,alto
29976,Morera,28/04/2011 12:17,Alto (> 8 mts),20.0,Chico,-68.8422009696,-32.8863701622,1,Parque Central,1655357.93265,0,bajo
19857,Morera,30/06/2011 09:18,Alto (> 8 mts),155.0,Grande,-68.8337335598,-32.8630186739,4,Cuarta Oeste,1173332.70145,0,muy alto
37850,Fresno europeo,24/11/2010 11:32,Medio (4 - 8 mts),75.0,Grande,-68.8524383735,-32.8726707922,6,Residencial Norte,2694682.37982,0,alto
24740,Morera,17/02/2011 09:26,Alto (> 8 mts),170.0,Grande,-68.8392426467,-32.898081887,2,Barrio Civico,2366816.36021,1,muy alto
36125,Morera,05/04/2011 10:31,Alto (> 8 mts),140.0,Grande,-68.8546380334,-32.8773829147,6,Residencial Norte,2694682.37982,0,muy alto
18129,Morera,28/07/2011 09:18,Alto (> 8 mts),175.0,Grande,-68.8417594255,-32.8692913809,4,Cuarta Oeste,1173332.70145,0,muy alto
44342,Fresno europeo,18/10/2011 11:22,Muy bajo (1 - 2 mts),6.0,Chico,-68.8353830548,-32.8835278714,3,Parque O'Higgins,1531146.02653,0,bajo
36799,Pltano,07/04/2011 15:30,Alto (> 8 mts),210.0,Grande,-68.8595658185,-32.881162957,7,Residencial Parque,1786336.08966,0,muy alto
26704,Caducifolio,09/11/2011 10:21,Medio (4 - 8 mts),65.0,Grande,-68.8327626016,-32.8929032786,3,Parque O'Higgins,1531146.02653,1,alto
20358,Morera,26/05/2011 09:46,Alto (> 8 mts),130.0,Grande,-68.8606140292,-32.8939167474,5,Residencial Sur,2423808.92355,0,muy alto
43955,Olmo comun,12/10/2011 11:36,Medio (4 - 8 mts),80.0,Grande,-68.8312727537,-32.8848798264,3,Parque O'Higgins,1531146.02653,0,alto
23011,Fresno europeo,17/06/2011 18:34,Bajo (2 - 4 mts),18.0,Chico,-68.8582365431,-32.8995872924,5,Residencial Sur,2423808.92355,0,bajo
11495,Acer,18/02/2011 12:48,Alto (> 8 mts),180.0,Grande,-68.8534211221,-32.8650793451,6,Residencial Norte,2694682.37982,0,muy alto
36599,Pltano,15/06/2011 15:20,Medio (4 - 8 mts),110.0,Grande,-68.8569544499,-32.8820678979,7,Residencial Parque,1786336.08966,0,muy alto
24123,Olmo comun,10/01/2011 14:04,Alto (> 8 mts),107.0,Grande,-68.8471302199,-32.9018365881,2,Barrio Civico,2366816.36021,0,muy alto
97,Pltano,29/02/2012 10:36,Medio (4 - 8 mts),180.0,Grande,-68.8560408923,-32.9017272402,5,Residencial Sur,2423808.92355,0,muy alto
7224,Morera,23/06/2011 12:32,Medio (4 - 8 mts),38.0,Mediano,-68.8621458222,-32.8992787417,5,Residencial Sur,2423808.92355,0,medio
32766,Perenne,17/05/2011 09:00,Medio (4 - 8 mts),220.0,Grande,-68.8530281054,-32.8859354841,5,Residencial Sur,2423808.92355,0,muy alto
17664,Perenne,15/07/2011 08:51,Medio (4 - 8 mts),210.0,Grande,-68.8412289769,-32.8667819869,4,Cuarta Oeste,1173332.70145,0,muy alto
23866,Morera,28/01/2011 10:22,Alto (> 8 mts),96.0,Grande,-68.8509115516,-32.8999296613,2,Barrio Civico,2366816.36021,0,alto
43347,Acacia SP,26/10/2011 12:46,Alto (> 8 mts),180.0,Grande,-68.832432395,-32.8802066515,3,Parque O'Higgins,1531146.02653,0,muy alto
7708,Morera,31/05/2011 09:15,Medio (4 - 8 mts),90.0,Grande,-68.8573486117,-32.8840933246,5,Residencial Sur,2423808.92355,0,alto
10572,Fresno europeo,23/03/2011 09:23,Muy bajo (1 - 2 mts),3.0,Chico,-68.854372982,-32.8763146946,6,Residencial Norte,2694682.37982,0,bajo
3910,Morera,01/09/2011 10:36,Medio (4 - 8 mts),156.0,Grande,-68.8204448294,-32.8706130894,4,Cuarta Este Área Fundacional,1822015.85685,1,muy alto
39927,Morera,29/04/2011 10:12,Medio (4 - 8 mts),210.0,Grande,-68.8438440422,-32.8760366601,1,Parque Central,1655357.93265,0,muy alto
30720,Fresno europeo,07/02/2011 09:20,Medio (4 - 8 mts),55.0,Mediano,-68.8563388629,-32.866797185,6,Residencial Norte,2694682.37982,0,medio
25910,Morera,07/02/2011 14:56,Alto (> 8 mts),146.0,Grande,-68.8391825854,-32.9029278522,2,Barrio Civico,2366816.36021,0,muy alto
44016,Morera,19/10/2011 10:05,Alto (> 8 mts),130.0,Grande,-68.8313302823,-32.8858207294,3,Parque O'Higgins,1531146.02653,1,muy alto
9503,Caducifolio,03/02/2011 13:00,Medio (4 - 8 mts),80.0,Grande,-68.853451209,-32.8642640909,6,Residencial Norte,2694682.37982,0,alto
1216,Morera,29/11/2011 12:23,Bajo (2 - 4 mts),40.0,Mediano,-68.8765550163,-32.8647339997,8,Aeroparque,2203364.73622,0,medio
5099,Morera,09/08/2011 09:57,Medio (4 - 8 mts),50.0,Mediano,-68.8429711728,-32.8678604595,4,Cuarta Oeste,1173332.70145,0,medio
47527,Morera,29/08/2011 12:56,Alto (> 8 mts),160.0,Grande,-68.8258909878,-32.8707027962,4,Cuarta Este Área Fundacional,1822015.85685,0,muy alto
